Student_ID,Age,Gender,Grade_Level,Field_of_Study,Usage_of_VR_in_Education,Hours_of_VR_Usage_Per_Week,Engagement_Level,Improvement_in_Learning_Outcomes,Subject,Instructor_VR_Proficiency,Perceived_Effectiveness_of_VR,Access_to_VR_Equipment,Impact_on_Creativity,Stress_Level_with_VR_Usage,Collaboration_with_Peers_via_VR,Feedback_from_Educators_on_VR,Interest_in_Continuing_VR_Based_Learning,Region,School_Support_for_VR_in_Curriculum
2814,29,1,2,6,0,10,1,1,6,2,1,1,2,1,0,1,1,1,0
2815,14,0,1,6,1,5,4,1,1,2,3,0,3,0,1,0,1,0,1
2816,16,0,0,4,0,1,2,1,2,2,2,0,2,2,0,1,1,4,0
2817,30,0,2,1,0,8,1,0,6,0,3,0,2,0,1,0,0,1,0
2818,23,1,1,1,1,1,2,0,0,0,2,0,2,0,1,2,0,3,0
2819,13,0,0,4,0,7,2,1,4,1,2,0,3,2,1,0,1,3,0
2820,29,0,2,6,0,1,3,0,4,2,4,0,1,2,1,2,1,4,0
2821,26,0,2,3,1,1,5,1,3,1,4,1,3,0,1,0,1,5,1
2822,24,3,0,2,0,6,2,0,6,1,2,1,3,2,1,0,1,4,0
2823,28,1,1,6,0,9,5,0,1,1,1,1,3,2,1,1,1,0,1
2824,19,1,0,4,0,3,4,1,1,0,3,1,1,1,1,2,1,4,0
2825,13,2,2,2,0,1,2,1,1,2,1,0,2,0,0,2,1,5,0
2826,13,0,2,0,1,8,4,1,5,1,5,0,3,2,1,2,0,2,1
2827,17,3,2,2,1,1,3,1,5,2,5,1,2,0,1,0,1,5,0
2828,23,1,0,4,0,3,2,0,6,2,4,0,5,0,0,0,1,4,1
2829,25,0,1,6,0,6,1,1,0,0,5,0,2,0,0,0,1,0,1
2830,18,2,2,3,0,4,1,0,5,2,3,0,3,2,0,0,0,0,0
2831,24,0,1,2,1,0,2,1,3,2,1,0,1,1,1,2,1,1,0
2832,14,1,2,0,1,0,1,1,2,1,1,0,3,1,0,1,1,0,0
2833,19,2,1,0,1,7,5,0,0,2,3,1,3,1,1,0,0,4,1
2834,29,3,0,1,1,3,3,1,0,2,3,1,3,2,0,2,1,0,1
2835,21,3,1,0,0,10,2,1,3,0,4,1,5,1,0,1,0,3,0
2836,12,0,0,6,1,9,1,0,6,0,2,1,4,0,1,2,1,3,1
2837,22,0,1,1,1,7,3,1,4,1,3,0,2,0,1,2,1,3,1
2838,23,3,0,6,0,2,4,0,3,0,5,0,2,1,0,2,1,1,0
2839,17,1,2,4,1,5,2,1,5,1,4,1,1,0,0,0,0,0,0
2840,22,0,2,5,1,6,3,0,3,0,3,1,1,0,1,1,0,5,0
2841,21,3,0,6,0,0,1,1,3,0,2,0,1,0,1,2,0,2,0
2842,27,2,2,1,1,1,2,0,0,1,2,0,1,0,0,1,1,4,1
2843,14,2,2,5,1,9,3,0,2,1,5,0,4,2,0,2,1,0,0
2844,19,3,2,4,0,4,4,0,3,0,2,0,4,0,1,1,1,0,0
2845,17,2,1,6,0,7,4,0,4,2,2,0,1,2,1,2,0,2,0
2846,16,3,1,4,0,10,3,1,0,0,1,1,5,1,0,1,1,3,0
2847,14,0,1,3,0,7,3,0,1,2,3,1,3,0,0,1,0,5,1
2848,24,2,1,5,1,1,4,1,1,1,5,1,1,1,0,0,1,1,1
2849,13,2,2,4,0,8,3,1,5,0,3,0,5,1,1,1,1,5,0
2850,30,2,2,3,0,5,2,0,4,2,3,1,2,1,0,1,0,2,0
2851,13,0,1,6,1,8,3,0,1,1,5,0,5,2,1,0,0,1,1
2852,29,2,0,0,1,1,4,1,2,2,1,1,1,0,1,0,1,3,0
2853,27,2,1,0,0,9,1,0,3,2,1,1,5,1,1,2,1,1,0
2854,21,2,1,4,0,7,1,1,6,2,1,1,2,1,1,0,1,0,1
2855,17,3,0,6,1,10,5,1,6,2,2,0,3,2,1,2,0,2,0
2856,21,0,1,0,1,2,3,0,6,2,5,0,5,0,1,2,1,4,1
2857,20,1,2,5,0,4,5,1,0,2,3,1,1,2,0,1,0,5,1
2858,18,1,2,5,1,6,3,0,1,2,1,1,2,2,1,0,0,0,1
2859,27,2,1,2,1,6,1,1,0,1,3,0,1,1,0,1,1,5,0
2860,27,3,0,5,1,8,3,0,4,0,1,1,5,1,1,0,1,3,0
2861,13,0,0,0,1,0,3,0,3,0,2,0,4,2,1,0,1,0,0
2862,17,0,1,6,1,5,5,0,0,0,1,0,5,2,1,1,1,5,0
2863,30,1,1,4,0,10,2,1,0,2,2,0,5,0,0,1,0,1,0
2864,27,3,2,0,1,0,2,0,0,0,2,1,2,1,0,0,0,3,0
2865,20,1,0,6,0,4,2,0,5,0,4,0,1,1,0,1,1,3,1
2866,18,3,0,5,1,9,1,0,5,1,4,0,4,1,1,1,0,3,1
2867,13,3,1,1,1,5,5,0,6,0,3,0,3,0,0,2,0,0,1
2868,25,2,0,5,1,3,3,0,0,2,1,1,2,0,0,2,0,5,0
2869,19,0,2,4,1,1,5,0,0,0,5,1,4,0,1,0,1,3,1
2870,29,3,1,3,0,3,3,1,3,2,2,1,1,0,1,0,0,5,0
2871,19,3,0,0,1,2,4,1,3,0,1,0,1,0,0,1,0,2,0
2872,24,2,2,4,1,2,3,1,4,1,3,1,2,1,1,1,1,1,1
2873,27,3,0,1,1,5,4,1,0,0,4,1,3,1,0,1,1,0,0
2874,20,0,1,6,1,9,1,1,2,2,1,1,2,1,1,0,0,0,0
2875,27,3,1,6,0,8,4,1,2,1,3,1,2,2,0,2,1,5,0
2876,26,1,1,5,1,2,2,1,6,2,4,0,2,0,0,0,0,5,1
2877,25,3,0,0,1,2,1,1,4,2,5,0,2,0,0,1,1,2,0
2878,15,0,1,1,1,4,5,0,2,0,2,0,4,0,0,1,0,4,1
2879,18,1,2,0,0,7,4,0,6,2,5,0,1,0,0,1,1,1,1
2880,22,2,1,1,0,4,5,1,2,1,4,0,1,0,0,2,0,5,0
2881,20,2,2,0,0,1,1,0,6,0,1,1,1,0,0,2,1,3,1
2882,16,1,2,0,1,9,2,1,2,2,3,0,2,0,0,0,0,4,0
2883,20,3,2,5,1,6,2,1,2,0,4,1,2,2,1,2,1,1,1
2884,21,2,2,5,0,10,2,0,6,0,5,1,2,0,1,0,0,0,1
2885,27,3,1,6,0,5,2,1,2,2,4,1,3,0,0,2,0,1,0
2886,16,0,0,2,0,5,2,1,1,2,1,0,1,0,0,1,1,3,1
2887,24,2,1,2,1,7,4,1,4,1,1,1,2,1,1,2,0,4,0
2888,28,3,1,2,0,1,4,0,3,1,1,0,3,1,1,2,0,3,0
2889,29,2,2,1,1,5,2,1,5,0,5,1,5,0,0,1,1,0,0
2890,26,2,2,6,0,7,4,1,6,1,4,0,1,1,1,0,0,4,0
2891,12,3,1,5,0,10,5,1,4,2,5,1,5,1,0,0,1,4,1
2892,24,3,1,5,0,9,3,0,3,0,2,1,5,1,0,1,1,1,0
2893,14,2,1,1,1,9,3,0,1,1,4,0,5,0,1,1,1,5,0
2894,14,2,0,5,0,2,5,1,0,1,3,1,5,2,1,2,0,0,0
2895,23,2,2,0,0,8,5,1,1,0,5,1,1,0,1,1,0,2,0
2896,14,0,1,2,1,10,1,0,2,1,1,1,4,2,0,0,0,4,1
2897,29,1,2,5,1,2,5,1,3,0,5,1,5,2,1,1,1,1,1
2898,12,3,1,3,1,2,4,1,4,1,5,1,4,1,0,0,1,3,0
2899,23,2,2,2,0,3,1,0,6,1,4,1,1,1,0,2,0,4,1
2900,25,1,0,5,1,10,5,0,6,1,2,0,2,2,0,1,1,1,0
2901,20,0,2,5,1,6,1,1,5,2,2,0,5,0,1,0,0,3,0
2902,15,1,1,4,0,2,3,1,6,1,5,1,5,2,0,0,1,0,0
2903,20,1,1,6,0,6,5,0,1,2,2,1,5,1,0,0,1,1,1
2904,20,1,1,1,1,7,1,1,4,0,1,1,5,2,0,1,0,1,1
2905,15,2,1,6,0,5,5,0,4,0,4,1,5,0,0,1,0,1,0
2906,21,1,1,3,1,10,1,1,1,0,2,1,3,2,0,0,1,2,0
2907,20,0,2,6,1,8,2,1,4,1,5,0,4,0,0,0,0,4,1
2908,25,2,1,5,1,0,2,0,4,0,2,1,1,2,0,0,0,2,0
2909,18,2,2,6,0,9,5,0,6,1,2,1,3,1,0,0,0,1,1
2910,14,1,2,0,1,4,3,1,2,1,5,1,2,0,1,1,1,1,0
2911,21,2,2,2,1,7,4,1,4,2,1,0,2,0,1,1,0,3,0
2912,28,1,2,6,0,7,3,0,6,2,1,1,1,2,0,2,0,4,1
2913,27,0,0,2,0,4,5,0,1,2,5,0,2,0,0,1,1,4,0
2914,18,1,1,4,0,6,3,0,2,1,3,1,4,0,0,1,1,2,1
2915,18,3,2,5,0,8,5,1,4,0,2,1,1,2,0,1,0,1,0
2916,14,3,2,1,0,8,2,1,0,2,5,1,5,2,0,2,0,5,1
2917,21,1,1,6,0,9,4,1,1,0,1,1,4,0,0,2,1,2,0
2918,20,0,0,0,1,4,1,0,4,0,3,1,2,2,1,2,1,4,0
2919,12,3,0,3,0,9,4,1,0,1,3,0,2,2,0,0,1,3,1
2920,16,1,0,4,1,3,5,1,5,2,1,1,5,2,0,1,0,5,0
2921,17,1,2,4,1,10,4,0,1,2,2,0,1,0,1,2,1,0,1
2922,18,2,1,6,0,1,5,0,1,1,3,1,1,0,0,1,1,5,0
2923,29,1,1,6,1,7,3,0,3,0,5,1,4,1,1,0,0,2,0
2924,29,2,1,5,1,3,4,1,6,1,4,1,2,0,1,1,0,3,1
2925,20,2,2,1,0,5,3,0,6,0,2,0,2,0,0,0,0,2,1
2926,16,3,1,6,0,9,1,1,5,2,4,1,2,2,0,2,1,4,0
2927,24,2,2,4,1,1,1,1,1,2,5,0,5,2,1,0,1,4,0
2928,28,2,2,3,0,1,5,0,4,1,1,0,3,0,1,1,1,1,1
2929,26,2,2,1,0,6,4,0,5,0,3,0,2,2,0,2,0,4,0
2930,27,0,2,5,1,5,2,1,6,1,4,0,4,1,0,0,0,0,0
2931,18,2,0,4,1,10,4,1,4,2,4,1,5,0,1,0,1,3,0
2932,24,0,1,6,1,8,5,0,5,2,2,0,2,2,0,2,1,3,0
2933,30,0,2,6,1,7,2,1,6,0,2,0,3,1,0,0,1,1,0
2934,25,1,1,6,1,0,5,0,3,2,4,0,4,1,1,2,1,1,0
2935,20,2,2,2,1,2,4,0,0,1,2,1,1,1,1,2,0,3,0
2936,30,1,0,0,0,1,2,1,0,2,3,0,1,0,0,2,1,1,0
2937,24,1,1,6,1,10,3,0,1,2,5,0,3,1,1,2,1,2,0
2938,29,1,2,2,0,10,5,1,6,1,1,0,3,2,0,0,0,3,0
2939,22,1,1,2,0,3,4,0,0,1,1,1,2,1,1,2,1,2,0
2940,19,3,1,2,0,8,5,1,1,0,2,0,1,2,0,0,1,0,1
2941,19,1,1,6,1,8,5,0,1,0,1,1,5,2,1,0,1,5,0
2942,20,2,0,2,1,1,3,0,3,0,4,1,1,2,0,2,0,1,0
2943,16,3,1,5,1,5,1,1,6,1,4,1,2,0,1,0,1,5,0
2944,22,1,1,0,1,1,5,1,0,0,3,0,5,2,1,2,1,2,1
2945,13,2,2,3,1,1,5,1,2,2,5,0,1,1,0,2,0,4,1
2946,24,0,2,1,1,6,5,0,0,2,5,0,3,2,1,1,1,4,0
2947,14,0,0,1,1,6,4,0,3,2,1,1,3,1,1,0,0,4,1
2948,26,0,2,2,0,9,1,0,6,1,3,0,1,1,0,1,1,1,0
2949,18,2,0,5,1,3,3,0,1,1,3,0,3,0,0,2,0,2,1
2950,30,0,2,4,1,7,5,1,2,1,4,1,4,0,1,2,0,3,0
2951,18,0,0,3,1,3,5,0,4,2,4,1,3,1,0,1,1,0,0
2952,20,3,1,4,1,6,1,1,6,1,3,0,3,0,1,0,0,4,1
2953,24,2,0,5,0,4,3,1,2,1,5,0,4,1,1,1,0,0,1
2954,21,1,2,1,0,8,2,0,5,0,2,0,1,2,1,1,1,5,0
2955,25,1,2,1,0,1,5,0,1,1,4,1,4,0,0,0,1,5,0
2956,16,2,2,6,0,4,2,1,5,2,1,1,3,2,1,1,1,1,1
2957,29,0,2,1,1,6,3,1,5,2,5,1,1,1,0,2,1,3,0
2958,30,1,1,3,0,1,5,1,1,1,3,1,5,1,1,1,0,4,0
2959,15,2,1,4,0,4,5,0,4,1,1,1,2,0,1,0,1,3,0
2960,18,2,0,4,0,1,1,0,0,0,1,0,1,2,1,0,1,1,0
2961,16,1,1,6,0,6,1,1,2,1,3,0,4,2,1,2,0,1,0
2962,22,3,2,1,0,7,3,0,6,1,5,1,3,0,1,2,1,4,0
2963,12,0,0,6,1,9,2,0,2,1,1,1,4,1,1,0,1,4,0
2964,14,1,1,6,1,0,5,1,4,0,1,0,1,0,1,0,0,0,1
2965,12,3,1,6,0,8,1,0,1,2,1,1,5,1,1,2,1,4,0
2966,26,0,2,4,1,10,3,1,2,0,2,1,2,2,0,2,1,1,0
2967,13,2,0,1,1,3,4,1,6,2,5,1,2,0,0,1,0,5,0
2968,25,0,2,6,1,10,1,1,0,2,3,1,1,0,0,1,1,1,0
2969,15,2,2,1,0,2,3,1,2,2,4,1,4,2,1,0,1,2,0
2970,30,0,1,1,1,2,4,1,4,0,1,0,3,1,0,2,0,5,0
2971,18,0,0,0,0,3,1,1,4,2,4,0,1,1,0,2,1,4,0
2972,21,3,2,0,1,9,5,1,0,1,1,0,3,0,1,1,1,5,1
2973,21,0,0,5,0,1,3,0,3,2,4,0,1,1,1,2,0,4,1
2974,25,1,1,6,0,0,3,0,0,1,3,0,2,0,1,2,1,5,1
2975,14,1,0,1,1,0,1,1,5,1,1,0,3,1,0,0,0,3,0
2976,25,1,2,6,1,5,4,1,2,0,5,1,3,1,0,2,1,5,0
2977,18,3,2,4,0,6,4,1,1,1,2,0,3,1,1,0,0,5,0
2978,27,0,1,3,1,4,1,0,6,2,3,0,4,0,1,1,0,0,0
2979,24,0,1,1,1,1,2,0,0,1,1,1,4,1,0,1,0,4,0
2980,28,3,0,6,0,3,1,0,2,1,4,1,1,2,0,2,1,3,1
2981,18,1,2,3,1,3,1,0,4,2,1,0,5,2,0,0,1,3,0
2982,16,3,2,3,1,9,5,1,2,0,5,0,4,1,0,2,0,5,1
2983,18,1,2,6,1,2,3,1,2,0,1,1,3,1,0,0,1,4,1
2984,14,3,0,1,0,3,2,0,0,1,5,0,2,2,0,2,0,2,1
2985,19,1,1,1,1,3,2,0,2,1,2,0,4,1,0,1,0,3,1
2986,28,1,1,0,1,10,3,1,0,2,4,1,1,1,1,1,0,2,0
2987,17,1,2,6,0,8,2,1,2,2,1,0,1,0,0,1,1,5,0
2988,12,2,0,1,1,0,5,1,2,1,2,0,5,2,0,1,1,4,0
2989,15,1,1,6,0,2,4,1,3,0,4,0,1,2,0,0,0,3,1
2990,21,0,0,5,0,10,1,0,0,1,3,0,4,2,1,0,1,3,1
2991,15,0,1,4,1,2,5,0,0,1,4,0,2,0,0,0,0,0,1
2992,27,0,2,1,1,8,1,1,6,1,5,1,4,2,1,2,1,4,1
2993,15,1,2,1,0,5,4,0,5,0,2,0,4,1,0,1,0,4,1
2994,17,1,1,3,1,4,2,0,5,1,5,1,5,1,1,0,0,3,1
2995,15,3,1,2,1,7,1,1,0,0,5,0,3,2,1,1,1,1,1
2996,28,1,2,6,1,9,2,1,4,1,5,1,5,1,0,0,1,4,1
2997,24,1,2,5,1,7,5,1,5,2,2,0,4,2,0,1,1,3,1
2998,13,1,1,6,1,10,1,1,6,0,2,1,3,1,0,1,0,3,1
2999,25,1,1,2,1,0,1,1,3,2,1,1,1,1,0,1,1,1,1
3000,28,1,0,4,1,7,1,0,5,2,1,0,3,1,1,2,1,1,1
3001,15,0,0,6,1,10,4,1,1,2,2,1,2,0,0,1,0,3,0
3002,29,3,0,4,1,1,1,1,0,2,2,1,2,1,1,2,0,1,0
3003,23,2,2,2,0,7,3,1,3,0,2,0,4,1,1,0,1,0,1
3004,14,3,2,6,0,0,2,1,1,0,3,1,4,1,1,1,0,5,1
3005,13,0,2,3,0,7,4,0,0,0,1,0,1,2,0,2,0,4,1
3006,22,1,2,4,1,6,5,1,5,1,5,0,5,2,1,0,1,5,1
3007,30,1,2,2,1,6,3,1,1,2,1,1,5,0,1,2,1,4,1
3008,16,0,2,3,0,2,1,1,3,2,3,1,5,2,1,2,1,3,0
3009,29,0,1,0,0,1,5,0,1,2,5,0,4,2,1,2,1,4,1
3010,29,2,1,1,1,8,2,1,1,2,1,1,2,1,1,1,0,4,0
3011,23,1,2,3,0,6,4,0,2,1,3,0,1,1,0,0,0,0,0
3012,24,0,0,0,0,3,5,1,6,0,4,0,3,2,0,1,0,3,1
3013,21,3,2,6,1,2,2,1,1,1,2,1,4,2,0,1,1,2,1
3014,23,1,0,4,1,2,2,1,0,2,5,0,2,0,1,2,0,0,0
3015,26,1,0,5,1,3,4,0,4,0,4,1,5,0,1,0,0,5,0
3016,22,1,1,6,0,8,2,1,5,0,3,1,1,1,1,1,0,1,0
3017,13,2,1,2,0,10,2,0,5,0,3,0,5,1,0,0,0,2,1
3018,23,2,1,5,0,1,2,1,1,0,1,1,5,1,0,1,0,4,1
3019,12,0,1,4,1,6,4,1,3,2,3,1,2,1,0,0,1,4,1
3020,20,3,2,3,1,5,5,0,2,0,4,0,5,0,0,2,1,2,0
3021,27,2,2,4,0,8,2,0,4,1,2,0,5,1,0,1,1,3,1
3022,27,0,0,6,0,3,4,1,3,0,4,1,2,2,0,0,0,0,0
3023,22,1,0,4,0,1,3,1,1,0,1,1,5,2,0,2,1,0,1
3024,13,0,2,2,0,4,3,0,3,0,4,0,5,0,0,1,0,2,1
3025,13,2,2,2,0,9,2,1,5,0,1,1,5,1,0,1,1,1,0
3026,16,3,1,2,1,0,5,1,4,2,1,1,4,2,0,1,1,1,1
3027,25,3,2,4,1,1,5,1,6,1,3,0,4,2,0,2,0,1,1
3028,15,0,2,5,1,2,5,0,6,2,4,1,3,0,1,1,0,1,0
3029,28,2,1,6,0,2,5,1,5,2,2,1,5,2,0,2,0,1,1
3030,20,0,0,1,1,3,1,1,6,0,4,0,2,0,0,0,1,1,1
3031,29,2,2,4,1,5,4,1,2,2,3,0,2,1,1,0,1,0,1
3032,14,2,0,0,0,6,3,0,3,0,1,1,1,2,0,0,1,4,1
3033,24,1,0,3,0,4,4,1,3,2,1,0,1,2,0,1,0,2,0
3034,25,3,0,3,1,2,3,0,4,0,5,1,1,0,1,1,0,0,1
3035,30,3,2,1,0,8,4,0,5,0,4,1,5,1,0,0,1,3,0
3036,21,1,1,1,0,6,3,0,1,1,5,1,5,2,1,2,0,3,0
3037,21,2,2,1,1,7,5,1,6,1,4,1,3,2,1,2,1,3,1
3038,14,3,1,3,0,4,1,0,3,1,2,0,4,1,1,2,0,5,1
3039,17,1,2,5,0,3,3,1,0,0,1,1,3,0,0,2,1,4,0
3040,21,1,2,0,1,6,4,0,1,1,2,1,1,1,1,0,0,4,0
3041,23,2,1,1,1,0,5,0,1,1,2,0,2,2,1,0,0,5,0
3042,20,1,1,3,0,7,5,0,4,0,4,1,4,0,1,1,1,0,1
3043,13,1,1,1,1,8,4,1,0,2,5,1,5,1,1,0,0,2,0
3044,24,1,0,3,1,6,4,0,5,1,5,1,4,1,1,0,0,4,1
3045,16,0,0,6,0,0,2,0,1,2,2,0,4,1,1,2,1,5,1
3046,24,2,2,1,1,9,2,0,6,2,5,1,1,1,1,2,1,4,0
3047,17,1,2,0,1,9,1,1,1,1,5,0,5,2,1,0,1,4,0
3048,25,1,2,0,1,8,1,0,0,0,2,0,5,0,1,2,1,4,0
3049,30,3,0,5,1,9,1,0,6,0,3,1,3,0,1,1,0,0,1
3050,30,3,1,1,0,7,2,1,3,1,3,0,4,1,1,1,0,2,0
3051,25,1,2,1,1,4,1,1,2,0,4,0,4,0,0,0,0,3,0
3052,13,2,2,3,0,7,4,0,0,0,3,0,2,1,1,2,1,3,1
3053,13,2,2,4,1,10,3,1,2,0,2,0,3,2,1,2,1,5,0
3054,15,3,2,1,1,10,1,1,0,0,1,1,1,0,1,2,1,0,1
3055,20,3,2,3,0,1,5,0,3,1,2,0,1,2,1,0,1,0,0
3056,17,0,0,4,0,4,1,0,4,0,1,1,5,0,1,2,0,1,1
3057,13,2,1,2,1,4,1,1,3,2,5,1,2,2,0,2,0,3,0
3058,17,3,2,1,1,4,2,0,6,0,3,1,1,2,0,1,1,0,1
3059,23,3,1,1,0,3,5,0,3,0,1,1,3,1,0,0,0,0,0
3060,25,2,2,0,0,3,3,0,1,0,1,0,2,1,0,2,1,5,1
3061,12,0,0,0,1,3,3,0,5,1,3,1,4,1,0,1,1,1,1
3062,26,3,0,2,0,3,2,1,4,2,1,0,1,0,0,1,0,0,1
3063,18,3,0,3,1,0,5,1,1,0,1,0,3,1,0,1,0,5,1
3064,15,1,1,0,1,3,1,0,4,0,5,1,4,2,0,1,0,3,1
3065,14,2,0,4,1,8,1,1,2,0,5,0,1,0,1,2,1,1,1
3066,12,2,2,5,0,9,5,0,0,1,4,1,5,1,1,1,1,2,1
3067,19,2,1,2,1,9,5,0,6,0,3,0,2,1,1,1,0,5,1
3068,27,0,1,4,0,2,2,0,0,0,1,1,5,2,1,2,0,5,1
3069,15,2,1,0,0,7,5,1,2,1,3,1,4,0,0,0,1,4,1
3070,20,2,1,6,0,10,3,0,0,0,5,0,4,1,0,0,0,4,0
3071,30,1,2,5,0,9,4,1,4,2,2,1,4,2,0,0,0,1,0
3072,22,3,1,2,0,5,1,0,3,1,5,1,2,0,0,1,0,2,0
3073,16,2,1,3,1,3,2,1,6,2,3,0,4,0,1,0,0,1,0
3074,24,3,0,1,1,10,3,1,4,1,1,0,5,2,1,1,0,4,1
3075,19,3,1,4,0,9,1,0,0,0,2,0,3,0,0,0,1,0,0
3076,21,2,2,1,0,7,5,1,2,1,3,1,4,2,0,1,0,4,1
3077,28,3,0,4,1,2,4,0,3,1,3,1,3,0,0,0,1,5,1
3078,17,0,2,6,1,0,3,1,4,1,4,1,1,2,1,2,0,4,0
3079,25,0,1,5,0,7,1,0,2,2,4,1,4,2,0,0,1,1,0
3080,18,3,0,2,1,6,1,1,6,0,3,1,3,1,0,2,1,1,1
3081,24,0,2,1,1,10,5,1,5,1,1,0,1,1,1,2,1,0,1
3082,13,1,2,1,0,0,4,1,6,0,3,1,5,0,1,1,1,4,0
3083,23,3,1,3,0,0,4,0,0,1,5,0,4,1,1,2,1,5,0
3084,23,2,0,2,1,10,2,0,2,2,1,1,1,1,0,1,1,4,1
3085,12,1,0,0,1,7,2,1,2,1,4,1,5,2,1,0,0,5,1
3086,27,3,0,0,1,1,1,1,5,1,1,1,3,1,1,1,0,0,0
3087,19,2,2,3,1,2,5,0,6,1,2,1,3,0,0,2,0,2,0
3088,30,0,2,0,0,2,4,0,2,0,1,0,5,2,1,1,0,5,0
3089,13,3,1,5,1,7,1,0,2,0,4,1,2,0,1,1,0,2,1
3090,19,0,2,3,1,6,4,0,4,0,4,1,3,1,1,2,0,2,0
3091,13,2,0,5,1,2,3,0,2,0,4,0,3,0,0,1,1,0,0
3092,29,2,1,5,0,5,1,1,1,0,1,0,4,2,1,0,1,5,0
3093,27,1,0,5,0,5,4,1,3,2,3,0,5,0,1,1,0,0,0
3094,30,3,1,6,0,5,2,1,1,0,1,0,4,1,0,2,0,3,0
3095,24,2,1,0,0,3,5,0,4,2,2,1,4,1,1,0,0,2,1
3096,13,1,2,1,1,7,3,0,1,1,3,0,4,0,1,1,1,5,0
3097,30,3,0,4,0,10,4,0,4,2,4,1,1,2,0,0,0,2,1
3098,27,2,1,4,1,4,3,0,1,0,1,1,4,2,1,1,0,0,0
3099,30,1,1,2,1,9,4,0,5,0,3,0,5,1,1,2,0,2,1
3100,15,3,0,5,1,7,2,0,2,0,5,1,3,0,1,1,1,2,0
3101,20,2,0,5,0,5,2,0,4,0,1,1,2,0,1,1,1,2,1
3102,21,3,1,4,0,5,3,0,3,1,5,1,1,2,1,2,1,4,0
3103,26,1,2,2,1,6,3,0,4,1,3,0,2,2,0,1,1,3,0
3104,15,1,1,5,0,2,2,0,5,0,3,0,1,1,1,1,1,2,0
3105,20,3,1,5,1,8,5,1,4,2,2,0,3,0,0,0,0,5,0
3106,13,0,2,2,0,3,1,0,1,1,5,0,4,0,1,1,0,5,0
3107,13,1,1,2,0,8,4,0,3,2,2,1,3,2,0,2,1,4,0
3108,22,0,1,5,0,6,2,1,1,1,2,1,2,2,1,0,0,2,0
3109,12,1,2,5,1,10,1,1,0,2,4,0,5,2,0,0,0,2,1
3110,19,0,0,6,1,5,1,1,6,2,5,1,1,2,0,2,1,1,1
3111,13,0,2,4,1,1,4,0,5,1,2,1,3,0,0,0,1,2,0
3112,16,2,2,6,0,3,3,1,6,1,1,1,1,1,0,2,1,2,1
3113,28,3,0,0,0,9,3,1,1,2,1,1,4,1,0,0,0,1,1
3114,20,3,0,0,0,5,4,0,3,1,1,0,3,0,1,1,1,3,1
3115,27,2,1,0,0,10,4,0,1,2,2,1,3,2,0,1,0,5,1
3116,16,2,0,2,0,3,1,0,2,2,4,1,5,1,1,2,1,2,0
3117,12,1,0,0,1,10,3,0,4,2,2,0,1,2,0,2,0,2,1
3118,14,3,2,2,0,1,2,0,6,2,3,1,3,1,1,1,0,5,0
3119,16,2,0,3,0,6,2,1,6,0,4,1,1,1,1,0,1,0,1
3120,22,3,0,0,1,0,4,1,3,1,3,1,1,2,0,1,0,0,1
3121,25,3,2,1,1,9,2,1,6,1,1,0,3,2,0,0,0,4,0
3122,16,2,2,6,1,4,2,1,2,1,2,1,3,2,0,2,0,1,1
3123,27,1,0,2,0,5,2,0,2,0,2,0,2,0,1,2,1,1,1
3124,19,3,1,0,1,6,4,1,0,1,4,0,4,1,0,0,0,4,1
3125,13,1,1,6,0,3,3,1,4,2,1,0,1,2,1,2,0,4,0
3126,20,3,1,6,1,10,3,0,6,2,2,0,3,2,1,1,1,0,0
3127,12,0,2,5,1,6,3,1,6,0,4,0,4,1,1,1,0,2,0
3128,19,3,0,4,0,10,2,0,4,1,3,0,1,0,1,1,1,1,1
3129,28,2,1,2,1,9,2,1,0,1,4,1,2,1,1,1,1,0,1
3130,12,1,0,2,1,2,3,1,4,2,2,0,1,0,0,1,0,1,1
3131,29,0,0,6,0,9,4,1,4,0,1,0,1,2,1,2,1,2,1
3132,21,2,1,0,1,0,3,1,2,0,2,0,5,0,0,0,0,1,1
3133,17,3,2,1,0,10,1,0,5,2,2,1,5,1,1,1,1,4,0
3134,16,0,1,3,0,10,2,0,3,2,1,1,5,1,1,0,0,1,1
3135,19,0,0,1,0,8,5,0,3,2,5,0,4,0,0,2,0,1,1
3136,15,1,1,5,0,4,1,0,5,0,4,0,5,1,0,2,0,1,0
3137,17,2,1,4,0,6,1,1,5,0,2,1,4,1,0,2,0,4,1
3138,19,0,1,0,0,5,4,1,2,0,4,1,2,2,0,1,0,4,0
3139,21,0,1,3,1,8,4,1,4,0,1,0,2,1,1,0,0,5,0
3140,28,0,2,6,1,2,4,1,0,0,4,1,4,0,0,2,1,4,0
3141,26,0,0,1,0,6,2,0,3,2,5,1,5,1,0,2,1,2,1
3142,18,3,2,4,0,7,3,1,3,0,5,0,1,0,0,0,1,5,1
3143,14,3,0,0,1,10,4,0,4,2,5,0,4,0,1,1,1,1,0
3144,17,0,2,6,0,0,3,1,3,1,1,1,1,1,0,2,0,1,0
3145,24,2,0,1,1,2,5,1,5,2,2,1,4,2,0,0,0,1,1
3146,20,3,0,2,1,2,3,1,1,0,2,1,3,2,0,1,0,5,0
3147,15,1,0,6,0,5,4,0,3,0,4,1,5,2,0,1,1,4,1
3148,17,3,0,2,1,1,5,1,3,0,4,0,3,0,0,2,0,1,0
